Time [s],Sheep1,Sheep2
9.880028254,1,0
9.880028504,1,1
9.880048992,1,0
9.991104680,0,0
9.991131918,1,0
9.991132366,1,1
9.991152806,1,0
10.102196454,0,0
10.102235980,1,0
10.102236432,1,1
10.102256868,1,0
10.213309456,0,0
10.213339798,1,0
10.213340648,1,1
10.213371114,1,0
10.324414894,0,0
10.324443660,1,0
10.324443894,1,1
10.324464358,1,0
10.435520934,0,0
10.435547422,1,0
10.435547674,1,1
10.435558112,1,0
10.546622518,0,0
10.546651330,1,0
10.546651784,1,1
10.546672268,1,0
10.657725524,0,0
10.657754962,1,0
10.657755206,1,1
10.657775646,1,0
10.768833198,0,0
10.768858754,1,0
10.768859446,1,1
10.768879882,1,0
10.879939468,0,0
10.879962710,1,0
10.879963156,1,1
10.879973564,1,0
10.991035012,0,0
10.991066392,1,0
10.991066636,1,1
10.991087122,1,0
11.102138346,0,0
11.102170094,1,0
11.102170350,1,1
11.102190818,1,0
11.213248770,0,0
11.213274160,1,0
11.213275020,1,1
11.213295458,1,0
11.324354894,0,0
11.324377722,1,0
11.324378550,1,1
11.324409022,1,0
11.435448876,0,0
11.435481554,1,0
11.435482004,1,1
11.435502442,1,0
11.546544142,0,0
11.546585590,1,0
11.546585836,1,1
11.546606312,1,0
11.657654412,0,0
11.657689280,1,0
11.657689530,1,1
11.657710010,1,0
11.768763126,0,0
11.768793192,1,0
11.768793444,1,1
11.768813880,1,0
11.879856806,0,0
11.879896868,1,0
11.879897534,1,1
11.879918006,1,0
11.990969868,0,0
11.991000608,1,0
11.991000858,1,1
11.991021298,1,0
12.102071562,0,0
12.102104440,1,0
12.102105082,1,1
12.102135548,1,0
12.213185664,0,0
12.213208456,1,0
12.213208696,1,1
12.213219104,1,0
12.324282808,0,0
12.324312256,1,0
12.324312894,1,1
12.324343370,1,0
12.435390570,0,0
12.435415946,1,0
12.435416798,1,1
12.435447264,1,0
12.546502040,0,0
12.546519832,1,0
12.546520062,1,1
12.546530480,1,0
12.657582692,0,0
12.657623452,1,0
12.657623890,1,1
12.657644376,1,0
12.768703586,0,0
12.768727372,1,0
12.768727814,1,1
12.768748250,1,0
12.879805858,0,0
12.879831226,1,0
12.879832066,1,1
12.879862574,1,0
12.990897338,0,0
12.990935106,1,0
12.990935940,1,1
12.990966440,1,0
13.102015918,0,0
13.102038806,1,0
13.102039674,1,1
13.102050082,1,0
13.213111532,0,0
13.213142872,1,0
13.213143136,1,1
13.213163574,1,0
13.324222834,0,0
13.324246370,1,0
13.324246994,1,1
13.324277470,1,0
13.435326644,0,0
13.435350412,1,0
13.435350856,1,1
13.435361276,1,0
13.546420254,0,0
13.546454216,1,0
13.546455060,1,1
13.546485542,1,0
13.657530656,0,0
13.657557924,1,0
13.657558368,1,1
13.657578808,1,0
13.768636006,0,0
13.768661844,1,0
13.768662094,1,1
13.768682532,1,0
13.879731166,0,0
13.879765728,1,0
13.879765968,1,1
13.879786406,1,0
13.990843486,0,0
13.990869356,1,0
13.990869596,1,1
13.990880004,1,0
14.101947498,0,0
14.101973206,1,0
14.101974038,1,1
14.101984466,1,0
14.213046828,0,0
14.213076988,1,0
14.213077228,1,1
14.213097682,1,0
14.324149498,0,0
14.324180778,1,0
14.324181022,1,1
14.324201462,1,0
14.435250940,0,0
14.435284506,1,0
14.435284988,1,1
14.435305424,1,0
14.546360008,0,0
14.546388460,1,0
14.546388700,1,1
14.546409138,1,0
14.657467108,0,0
14.657492248,1,0
14.657493362,1,1
14.657513850,1,0
14.768558178,0,0
14.768595968,1,0
14.768597078,1,1
14.768627574,1,0
14.879676448,0,0
14.879700010,1,0
14.879700254,1,1
14.879710704,1,0
14.990768168,0,0
14.990803778,1,0
14.990804016,1,1
14.990824456,1,0
15.101880888,0,0
15.101907346,1,0
15.101907968,1,1
15.101938434,1,0
15.212983800,0,0
15.213011210,1,0
15.213011650,1,1
15.213022072,1,0
15.324086850,0,0
15.324115166,1,0
15.324116300,1,1
15.324146770,1,0
15.435200888,0,0
15.435219076,1,0
15.435219876,1,1
15.435230320,1,0
15.546292258,0,0
15.546322758,1,0
15.546323572,1,1
15.546344046,1,0
15.657403858,0,0
15.657426434,1,0
15.657426678,1,1
15.657437114,1,0
15.768504516,0,0
15.768530292,1,0
15.768531144,1,1
15.768561630,1,0
15.879597036,0,0
15.879634234,1,0
15.879634690,1,1
15.879655128,1,0
15.990702012,0,0
15.990737812,1,0
15.990738056,1,1
15.990758496,1,0
16.101808992,0,0
16.101841730,1,0
16.101841980,1,1
16.101862442,1,0
16.212908744,0,0
16.212945632,1,0
16.212945872,1,1
16.212966308,1,0
16.324011250,0,0
16.324049348,1,0
16.324049808,1,1
16.324070258,1,0
16.435136496,0,0
16.435153126,1,0
16.435154002,1,1
16.435164430,1,0
16.546223756,0,0
16.546257078,1,0
16.546257538,1,1
16.546277986,1,0
16.657327168,0,0
16.657360784,1,0
16.657361032,1,1
16.657381508,1,0
16.768436992,0,0
16.768464792,1,0
16.768465422,1,1
16.768475850,1,0
16.879546462,0,0
16.879568322,1,0
16.879569182,1,1
16.879599688,1,0
16.990648660,0,0
16.990672218,1,0
16.990672678,1,1
16.990683086,1,0
17.101746060,0,0
17.101776226,1,0
17.101776472,1,1
17.101796908,1,0
17.212843288,0,0
17.212879836,1,0
17.212880086,1,1
17.212900524,1,0
17.323944056,0,0
17.323983572,1,0
17.323983822,1,1
17.324004302,1,0
17.435049372,0,0
17.435087500,1,0
17.435087750,1,1
17.435108188,1,0
17.546169590,0,0
17.546191160,1,0
17.546191400,1,1
17.546211882,1,0
17.657268736,0,0
17.657295236,1,0
17.657295486,1,1
17.657315924,1,0
17.768375086,0,0
17.768399052,1,0
17.768399304,1,1
17.768409756,1,0
17.879462412,0,0
17.879502624,1,0
17.879502874,1,1
17.879523310,1,0
17.990574960,0,0
17.990606478,1,0
17.990607328,1,1
17.990637798,1,0
18.101674140,0,0
18.101710236,1,0
18.101711142,1,1
18.101741658,1,0
18.212791824,0,0
18.212814306,1,0
18.212815140,1,1
18.212825548,1,0
18.323888884,0,0
18.323917830,1,0
18.323918076,1,1
18.323928484,1,0
18.434987450,0,0
18.435021786,1,0
18.435022028,1,1
18.435042464,1,0
18.546102886,0,0
18.546125696,1,0
18.546126532,1,1
18.546136980,1,0
18.657202812,0,0
18.657229362,1,0
18.657229612,1,1
18.657240020,1,0
18.768302662,0,0
18.768333168,1,0
18.768334024,1,1
18.768354506,1,0
18.879414866,0,0
18.879437058,1,0
18.879437488,1,1
18.879447916,1,0
18.990499362,0,0
18.990540812,1,0
18.990541056,1,1
18.990561496,1,0
19.101609802,0,0
19.101644608,1,0
19.101645458,1,1
19.101675924,1,0
19.212720756,0,0
19.212748496,1,0
19.212749166,1,1
19.212769606,1,0
19.323826060,0,0
19.323852170,1,0
19.323853004,1,1
19.323913582,1,0
19.434929318,0,0
19.434956106,1,0
19.434956958,1,1
19.434987438,1,0
19.546038016,0,0
19.546059876,1,0
19.546060126,1,1
19.546070564,1,0
19.657132640,0,0
19.657163718,1,0
19.657164158,1,1
19.657184624,1,0
19.768233768,0,0
19.768267374,1,0
19.768267626,1,1
19.768288062,1,0
19.879347162,0,0
19.879371314,1,0
19.879372162,1,1
19.879402636,1,0
19.990452730,0,0
19.990475008,1,0
19.990475252,1,1
19.990495702,1,0
20.101557252,0,0
20.101578792,1,0
20.101579042,1,1
20.101589450,1,0
20.212660420,0,0
20.212682660,1,0
20.212683516,1,1
20.212693924,1,0
20.323756386,0,0
20.323786414,1,0
20.323786660,1,1
20.323807134,1,0
20.434863930,0,0
20.434890128,1,0
20.434890374,1,1
20.434910822,1,0
20.545962130,0,0
20.545994108,1,0
20.545994976,1,1
20.546015450,1,0
20.657069354,0,0
20.657097800,1,0
20.657098040,1,1
20.657118480,1,0
20.768161590,0,0
20.768201594,1,0
20.768202256,1,1
20.768222692,1,0
20.879278364,0,0
20.879305444,1,0
20.879305684,1,1
20.879326130,1,0
20.990372388,0,0
20.990409326,1,0
20.990409576,1,1
20.990430016,1,0
21.101490202,0,0
21.101513100,1,0
21.101513352,1,1
21.101523760,1,0
21.212594328,0,0
21.212616918,1,0
21.212617154,1,1
21.212627562,1,0
21.323698694,0,0
21.323720752,1,0
21.323721584,1,1
21.323752076,1,0
21.434794100,0,0
21.434824716,1,0
21.434824956,1,1
21.434845392,1,0
21.545898942,0,0
21.545928312,1,0
21.545929348,1,1
21.545959814,1,0
21.657009528,0,0
21.657032286,1,0
21.657033130,1,1
21.657043538,1,0
21.768102920,0,0
21.768135850,1,0
21.768136090,1,1
21.768156578,1,0
21.879216434,0,0
21.879239926,1,0
21.879240382,1,1
21.879250836,1,0
21.990305302,0,0
21.990343698,1,0
21.990343944,1,1
21.990364384,1,0
22.101420644,0,0
22.101447422,1,0
22.101447878,1,1
22.101468326,1,0
22.212517008,0,0
22.212551370,1,0
22.212551610,1,1
22.212572048,1,0
22.323630884,0,0
22.323655102,1,0
22.323655352,1,1
22.323665792,1,0
22.434734150,0,0
22.434758906,1,0
22.434760178,1,1
22.434770586,1,0
22.545834102,0,0
22.545862562,1,0
22.545862808,1,1
22.545883286,1,0
22.656942416,0,0
22.656966284,1,0
22.656966740,1,1
22.656977198,1,0
22.768039472,0,0
22.768070158,1,0
22.768070398,1,1
22.768090836,1,0
22.879150402,0,0
22.879173994,1,0
22.879174444,1,1
22.879184854,1,0
22.990254018,0,0
22.990277946,1,0
22.990278406,1,1
22.990288814,1,0
23.101350862,0,0
23.101381740,1,0
23.101381984,1,1
23.101402448,1,0
23.212460924,0,0
23.212485396,1,0
23.212485640,1,1
23.212496050,1,0
23.323562818,0,0
23.323589128,1,0
23.323589982,1,1
23.323600416,1,0
23.434667784,0,0
23.434693090,1,0
23.434693332,1,1
23.434713792,1,0
23.545774386,0,0
23.545796966,1,0
23.545797816,1,1
23.545808224,1,0
23.656866532,0,0
23.656900568,1,0
23.656900798,1,1
23.656921262,1,0
23.767972112,0,0
23.768004470,1,0
23.768004716,1,1
23.768025204,1,0
23.879076718,0,0
23.879108346,1,0
23.879108592,1,1
23.879129064,1,0
23.990184910,0,0
23.990211998,1,0
23.990212242,1,1
23.990232682,1,0
24.101284192,0,0
24.101315750,1,0
24.101316206,1,1
24.101336642,1,0
24.212396464,0,0
24.212419626,1,0
24.212420286,1,1
24.212430730,1,0
24.323490470,0,0
24.323523436,1,0
24.323524096,1,1
24.323544536,1,0
24.434586634,0,0
24.434627138,1,0
24.434627384,1,1
24.434647822,1,0
24.545707122,0,0
24.545731024,1,0
24.545731276,1,1
24.545741684,1,0
24.656815986,0,0
24.656834946,1,0
24.656835784,1,1
24.656856248,1,0
24.767919132,0,0
24.767938748,1,0
24.767939410,1,1
24.767949822,1,0
24.879003542,0,0
24.879042414,1,0
24.879042868,1,1
24.879063306,1,0
24.990121434,0,0
24.990146224,1,0
24.990147052,1,1
24.990167502,1,0
25.101222316,0,0
25.101249974,1,0
25.101250806,1,1
25.101281302,1,0
25.212331300,0,0
25.212353830,1,0
25.212354262,1,1
25.212364680,1,0
25.323419584,0,0
25.323457712,1,0
25.323457946,1,1
25.323478396,1,0
25.434535986,0,0
25.434561592,1,0
25.434561844,1,1
25.434582280,1,0
25.545645926,0,0
25.545665318,1,0
25.545665568,1,1
25.545676026,1,0
25.656740942,0,0
25.656769078,1,0
25.656769322,1,1
25.656789762,1,0
25.767850440,0,0
25.767872910,1,0
25.767873766,1,1
25.767884184,1,0
25.878953452,0,0
25.878976744,1,0
25.878976984,1,1
25.878987394,1,0
25.990051838,0,0
25.990080584,1,0
25.990081034,1,1
25.990101474,1,0
26.101158026,0,0
26.101184436,1,0
26.101184892,1,1
26.101215358,1,0
26.212263328,0,0
26.212288060,1,0
26.212288506,1,1
26.212318970,1,0
26.323360500,0,0
26.323392100,1,0
26.323392758,1,1
26.323423254,1,0
26.434473800,0,0
26.434495620,1,0
26.434495870,1,1
26.434506284,1,0
26.545566516,0,0
26.545599476,1,0
26.545600136,1,1
26.545620598,1,0
26.656681118,0,0
26.656703424,1,0
26.656703670,1,1
26.656724114,1,0
26.767770378,0,0
26.767807246,1,0
26.767808108,1,1
26.767838594,1,0
26.878892538,0,0
26.878911120,1,0
26.878911980,1,1
26.878922394,1,0
26.989982382,0,0
26.990014690,1,0
26.990015154,1,1
26.990035600,1,0
27.101077606,0,0
27.101118640,1,0
27.101119498,1,1
27.101149994,1,0
27.212194844,0,0
27.212222336,1,0
27.212222786,1,1
27.212233198,1,0
27.323289564,0,0
27.323326314,1,0
27.323326948,1,1
27.323357452,1,0
27.434405728,0,0
27.434429904,1,0
27.434430146,1,1
27.434460628,1,0
27.545500638,0,0
27.545533960,1,0
27.545534414,1,1
27.545554882,1,0
27.656609492,0,0
27.656637708,1,0
27.656638162,1,1
27.656648620,1,0
27.767699984,0,0
27.767741428,1,0
27.767741680,1,1
27.767762166,1,0
27.878811240,0,0
27.878845252,1,0
27.878845502,1,1
27.878865940,1,0
27.989926264,0,0
27.989948842,1,0
27.989949684,1,1
27.989970134,1,0
28.101021264,0,0
28.101052852,1,0
28.101053704,1,1
28.101084188,1,0
28.212128934,0,0
28.212156714,1,0
28.212157154,1,1
28.212177592,1,0
28.323226168,0,0
28.323260244,1,0
28.323260908,1,1
28.323291394,1,0
28.434350236,0,0
28.434364034,1,0
28.434365066,1,1
28.434395532,1,0
28.545446038,0,0
28.545468118,1,0
28.545468966,1,1
28.545479416,1,0
28.656548598,0,0
28.656571876,1,0
28.656572316,1,1
28.656582760,1,0
28.767635480,0,0
28.767675576,1,0
28.767676428,1,1
28.767696900,1,0
28.878751830,0,0
28.878779340,1,0
28.878779790,1,1
28.878800248,1,0
28.989864740,0,0
28.989883038,1,0
28.989883268,1,1
28.989893676,1,0
29.100964838,0,0
29.100987108,1,0
29.100987960,1,1
29.101008410,1,0
29.212053702,0,0
29.212090870,1,0
29.212091106,1,1
29.212111588,1,0
29.323165420,0,0
29.323194558,1,0
29.323195008,1,1
29.323215448,1,0
29.434270170,0,0
29.434298318,1,0
29.434298558,1,1
29.434309016,1,0
29.545364932,0,0
29.545402100,1,0
29.545402346,1,1
29.545422818,1,0
29.656487832,0,0
29.656505850,1,0
29.656506328,1,1
29.656516738,1,0
29.767581090,0,0
29.767609898,1,0
29.767610150,1,1
29.767620592,1,0
29.878689160,0,0
29.878713622,1,0
29.878713856,1,1
29.878724280,1,0
29.989784912,0,0
29.989817298,1,0
29.989817538,1,1
29.989837994,1,0
30.100902690,0,0
30.100921288,1,0
30.100921724,1,1
30.100932156,1,0
30.211995020,0,0
30.212025080,1,0
30.212026190,1,1
30.212056668,1,0
30.323103688,0,0
30.323128788,1,0
30.323129592,1,1
30.323160096,1,0
30.434207900,0,0
30.434232736,1,0
30.434232982,1,1
30.434293540,1,0
30.545297038,0,0
30.545336360,1,0
30.545337218,1,1
30.545367730,1,0
30.656415568,0,0
30.656440276,1,0
30.656440736,1,1
30.656461216,1,0
30.767502980,0,0
30.767544086,1,0
30.767544546,1,1
30.767564984,1,0
30.878621038,0,0
30.878647788,1,0
30.878648232,1,1
30.878668670,1,0
30.989728978,0,0
30.989751524,1,0
30.989751964,1,1
30.989762408,1,0
31.100832166,0,0
31.100855514,1,0
31.100855984,1,1
31.100866432,1,0
31.211936474,0,0
31.211959386,1,0
31.211959626,1,1
31.211980064,1,0
31.323032794,0,0
31.323063172,1,0
31.323063842,1,1
31.323094310,1,0
31.434143802,0,0
31.434166690,1,0
31.434167142,1,1
31.434177594,1,0
31.545236302,0,0
31.545270612,1,0
31.545270858,1,1
31.545291310,1,0
31.656351492,0,0
31.656374430,1,0
31.656374874,1,1
31.656385302,1,0
31.767450458,0,0
31.767478338,1,0
31.767478584,1,1
31.767499020,1,0
31.878557238,0,0
31.878581990,1,0
31.878582838,1,1
31.878593272,1,0
31.989653028,0,0
31.989685726,1,0
31.989686630,1,1
31.989717100,1,0
32.100757646,0,0
32.100789634,1,0
32.100790094,1,1
32.100810582,1,0
32.211859674,0,0
32.211893336,1,0
32.211893576,1,1
32.211914014,1,0
32.322965932,0,0
32.322997042,1,0
32.322997292,1,1
32.323017782,1,0
32.434077852,0,0
32.434101050,1,0
32.434101902,1,1
32.434132368,1,0
32.545182642,0,0
32.545204962,1,0
32.545205422,1,1
32.545215830,1,0
32.656274942,0,0
32.656308598,1,0
32.656308852,1,1
32.656329292,1,0
32.767387080,0,0
32.767412536,1,0
32.767413208,1,1
32.767433654,1,0
32.878493196,0,0
32.878516158,1,0
32.878516408,1,1
32.878526816,1,0
32.989580106,0,0
32.989619874,1,0
32.989620124,1,1
32.989640612,1,0
33.100694374,0,0
33.100723720,1,0
33.100723966,1,1
33.100744404,1,0
33.211799000,0,0
33.211827802,1,0
33.211828256,1,1
33.211838666,1,0
33.322897612,0,0
33.322931498,1,0
33.322931742,1,1
33.322952208,1,0
33.434012896,0,0
33.434035134,1,0
33.434035386,1,1
33.434045794,1,0
33.545109404,0,0
33.545139086,1,0
33.545139950,1,1
33.545160390,1,0
33.656217762,0,0
33.656243002,1,0
33.656243860,1,1
33.656274356,1,0
33.767307712,0,0
33.767346760,1,0
33.767347000,1,1
33.767367438,1,0
33.878414240,0,0
33.878450480,1,0
33.878450726,1,1
33.878471208,1,0
33.989525120,0,0
33.989554176,1,0
33.989554426,1,1
33.989574890,1,0
34.100634746,0,0
34.100658154,1,0
34.100659006,1,1
34.100669412,1,0
34.211742772,0,0
34.211761934,1,0
34.211762174,1,1
34.211772588,1,0
34.322833650,0,0
34.322865610,1,0
34.322866458,1,1
34.322886898,1,0
34.433938990,0,0
34.433969456,1,0
34.433970308,1,1
34.433990750,1,0
34.545049194,0,0
34.545073066,1,0
34.545073492,1,1
34.545093930,1,0
34.656154614,0,0
34.656177112,1,0
34.656177956,1,1
34.656198396,1,0
34.767250824,0,0
34.767280778,1,0
34.767281456,1,1
34.767301906,1,0
34.878367048,0,0
34.878384488,1,0
34.878384928,1,1
34.878395338,1,0
34.989447876,0,0
34.989488234,1,0
34.989488480,1,1
34.989508964,1,0
35.100569292,0,0
35.100592260,1,0
35.100592716,1,1
35.100603126,1,0
35.211661590,0,0
35.211695870,1,0
35.211696326,1,1
35.211716764,1,0
35.322775046,0,0
35.322799706,1,0
35.322800606,1,1
35.322821044,1,0
35.433871324,0,0
35.433903522,1,0
35.433904384,1,1
35.433934850,1,0
35.544984772,0,0
35.545007402,1,0
35.545007842,1,1
35.545028280,1,0
35.656088060,0,0
35.656111268,1,0
35.656111512,1,1
35.656121932,1,0
35.767183626,0,0
35.767214954,1,0
35.767215806,1,1
35.767246270,1,0
35.878294122,0,0
35.878318904,1,0
35.878319154,1,1
35.878349620,1,0
35.989386950,0,0
35.989422508,1,0
35.989422758,1,1
35.989443198,1,0
36.100494796,0,0
36.100526444,1,0
36.100527122,1,1
36.100547558,1,0
36.211597866,0,0
36.211630204,1,0
36.211630454,1,1
36.211650902,1,0
36.322708180,0,0
36.322733910,1,0
36.322734374,1,1
36.322764868,1,0
36.433814826,0,0
36.433837704,1,0
36.433837950,1,1
36.433848404,1,0
36.544916046,0,0
36.544941584,1,0
36.544941830,1,1
36.544952258,1,0
36.656021982,0,0
36.656045260,1,0
36.656045928,1,1
36.656056362,1,0
36.767118560,0,0
36.767149266,1,0
36.767149736,1,1
36.767170174,1,0
36.878223152,0,0
36.878253114,1,0
36.878253964,1,1
36.878284482,1,0
36.989335320,0,0
36.989356630,1,0
36.989356880,1,1
36.989367338,1,0
37.100437796,0,0
37.100460614,1,0
37.100461516,1,1
37.100471954,1,0
37.211537004,0,0
37.211564344,1,0
37.211564994,1,1
37.211575402,1,0
37.322636140,0,0
37.322668108,1,0
37.322668328,1,1
37.322688772,1,0
37.433732986,0,0
37.433771944,1,0
37.433772384,1,1
37.433792822,1,0
37.544843024,0,0
37.544875694,1,0
37.544875928,1,1
37.544896366,1,0
37.655956270,0,0
37.655979438,1,0
37.655979682,1,1
37.655990102,1,0
37.767050404,0,0
37.767083402,1,0
37.767083644,1,1
37.767104080,1,0
37.878159982,0,0
37.878187202,1,0
37.878187436,1,1
37.878197846,1,0
37.989254736,0,0
37.989290956,1,0
37.989291614,1,1
37.989322094,1,0
38.100373934,0,0
38.100394820,1,0
38.100395472,1,1
38.100405886,1,0
38.211469118,0,0
38.211498530,1,0
38.211498770,1,1
38.211519258,1,0
38.322577184,0,0
38.322602324,1,0
38.322602972,1,1
38.322623446,1,0
38.433682910,0,0
38.433706150,1,0
38.433706400,1,1
38.433716842,1,0
38.544770596,0,0
38.544809988,1,0
38.544810238,1,1
38.544830726,1,0
38.655886474,0,0
38.655913842,1,0
38.655914090,1,1
38.655934576,1,0
38.766994218,0,0
38.767017376,1,0
38.767018218,1,1
