Time [s],Sheep1
57.302783520,1
57.302789428,0
57.413884896,1
57.413890714,0
57.524983802,1
57.524989110,0
57.636086498,1
57.636091846,0
57.747190310,1
57.747195630,0
57.858299244,1
57.858305042,0
57.969427766,1
57.969433776,0
58.080553552,1
58.080559052,0
58.191630406,1
58.191636384,0
58.302730734,1
58.302736482,0
58.413809828,1
58.413811728,0
58.524919732,1
58.524925042,0
58.636019848,1
58.636025168,0
58.747122424,1
58.747127982,0
58.858249676,1
58.858255314,0
58.969372026,1
58.969377546,0
59.080440792,1
59.080446552,0
59.191560418,1
59.191565968,0
59.302643434,1
59.302648744,0
59.413760688,1
59.413766726,0
59.524868990,1
59.524874778,0
59.635956426,1
59.635962204,0
59.747063280,1
59.747069178,0
59.858159614,1
59.858164922,0
59.969292966,1
59.969298506,0
60.080367414,1
60.080371514,0
60.191477206,1
60.191482516,0
60.302574222,1
60.302578650,0
60.413733882,1
60.413739410,0
60.524780472,1
60.524786220,0
60.635913206,1
60.635918904,0
60.747040876,1
60.747046716,0
60.858122972,1
60.858128302,0
60.969204436,1
60.969210174,0
61.080297722,1
61.080303372,0
61.191408334,1
61.191413664,0
61.302514670,1
61.302520428,0
61.413611574,1
61.413616894,0
61.524739368,1
61.524744668,0
61.635819334,1
61.635824672,0
61.746921108,1
61.746926976,0
61.858079604,1
61.858085544,0
61.969131674,1
61.969136994,0
62.080233248,1
62.080238638,0
62.191336710,1
62.191342030,0
62.302440756,1
62.302446064,0
62.413552568,1
62.413557876,0
62.524675640,1
62.524680968,0
62.635761094,1
62.635766654,0
62.746906556,1
62.746912466,0
62.857960684,1
62.857966002,0
62.969089346,1
62.969095056,0
63.080172200,1
63.080177750,0
63.191270472,1
63.191275812,0
63.302397116,1
63.302402446,0
63.413529670,1
63.413535578,0
63.524588444,1
63.524593754,0
63.635707788,1
63.635713118,0
63.746787864,1
63.746793172,0
63.857894836,1
63.857900346,0
63.968996740,1
63.969002070,0
64.080149738,1
64.080155566,0
64.191213004,1
64.191218534,0
64.302359434,1
64.302364964,0
64.413417072,1
64.413422590,0
64.524520134,1
64.524525642,0
64.635626656,1
64.635631966,0
64.746727812,1
64.746733520,0
64.857872042,1
64.857877780,0
64.968931928,1
64.968937246,0
65.080048472,1
65.080054010,0
65.191135964,1
65.191141244,0
65.302270254,1
65.302275554,0
65.413342792,1
65.413348342,0
65.524447304,1
65.524452612,0
65.635566816,1
65.635572356,0
65.746661190,1
65.746666498,0
65.857764802,1
65.857770712,0
65.968886824,1
65.968892142,0
66.080018008,1
66.080023818,0
66.191076372,1
66.191082402,0
66.302173908,1
66.302179256,0
66.413279718,1
66.413285066,0
66.524382452,1
66.524387760,0
66.635506666,1
66.635512014,0
66.746595746,1
66.746601876,0
66.857696370,1
66.857701658,0
66.968804172,1
66.968809790,0
67.079912824,1
67.079918364,0
67.191010480,1
67.191016410,0
67.302108252,1
67.302113562,0
67.413232652,1
67.413237962,0
67.524322198,1
67.524327938,0
67.635417772,1
67.635423080,0
67.746520934,1
67.746526244,0
67.857653354,1
67.857658884,0
67.968729360,1
67.968734928,0
68.079842492,1
68.079848210,0
68.190955802,1
68.190961342,0
68.302041178,1
68.302046496,0
68.413186586,1
68.413192134,0
68.524253390,1
68.524259290,0
68.635349902,1
68.635354312,0
68.746506134,1
68.746511922,0
68.857564418,1
68.857570458,0
68.968699460,1
68.968705480,0
69.079764204,1
69.079767882,0
69.190873516,1
69.190878834,0
69.301983980,1
69.301989518,0
69.413077970,1
69.413083478,0
69.524206170,1
69.524211750,0
69.635289336,1
69.635295276,0
69.746415346,1
69.746421254,0
69.857515000,1
69.857520310,0
69.968596574,1
69.968601882,0
70.079748990,1
70.079755130,0
70.190800160,1
70.190803436,0
70.301947116,1
70.301952844,0
70.413009922,1
70.413015232,0
70.524114914,1
70.524120234,0
70.635221084,1
70.635226604,0
70.746345828,1
70.746351358,0
70.857480090,1
70.857485608,0
70.968528604,1
70.968534214,0
71.079632026,1
71.079637336,0
71.190741136,1
71.190746916,0
71.301843018,1
71.301847058,0
71.412943412,1
71.412948722,0
71.524052442,1
71.524057952,0
71.635177916,1
71.635183454,0
71.746254628,1
71.746259946,0
71.857360282,1
71.857365800,0
71.968462824,1
71.968468632,0
72.079564046,1
72.079568794,0
72.190675956,1
72.190681916,0
72.301824564,1
72.301830092,0
72.412873490,1
72.412876480,0
72.524002822,1
72.524008140,0
72.635138770,1
72.635144680,0
72.746209094,1
72.746214424,0
72.857338344,1
72.857344252,0
72.968435606,1
72.968441636,0
73.079523802,1
73.079529120,0
73.190653682,1
73.190659608,0
73.301712118,1
73.301717656,0
73.412869262,1
73.412874770,0
73.523957418,1
73.523962456,0
73.635031730,1
73.635037538,0
73.746148610,1
73.746154338,0
73.857247214,1
73.857252994,0
73.968354686,1
73.968360036,0
74.079431030,1
74.079436358,0
74.190542510,1
74.190548240,0
74.301638252,1
74.301643590,0
74.412778672,1
74.412784190,0
74.523888122,1
74.523893630,0
74.634955708,1
74.634961236,0
74.746064288,1
74.746069776,0
74.857207498,1
74.857213046,0
74.968316396,1
74.968321926,0
75.079363304,1
75.079368842,0
75.190490592,1
75.190496322,0
75.301604414,1
75.301610284,0
75.412675178,1
75.412680528,0
75.523776810,1
75.523780698,0
75.634934226,1
75.634939764,0
75.746003520,1
75.746009038,0
75.857100610,1
75.857106170,0
75.968192734,1
75.968198392,0
76.079319594,1
76.079324942,0
76.190404808,1
76.190410116,0
76.301511220,1
76.301517108,0
76.412619520,1
76.412625028,0
76.523714032,1
76.523719380,0
76.634837822,1
76.634843142,0
76.745930144,1
76.745935434,0
76.857023814,1
76.857029132,0
76.968137526,1
76.968143526,0
77.079228988,1
77.079234298,0
77.190341538,1
77.190347098,0
77.301439652,1
77.301444970,0
77.412565388,1
77.412570668,0
77.523651892,1
77.523657822,0
77.634802080,1
77.634807950,0
77.745881142,1
77.745886470,0
77.856994182,1
77.856999700,0
77.968106602,1
77.968112122,0
78.079218612,1
78.079224172,0
78.190313248,1
78.190318776,0
78.301379878,1
78.301385386,0
78.412511860,1
78.412517818,0
78.523577982,1
78.523583310,0
78.634743728,1
78.634749258,0
78.745785516,1
78.745790874,0
78.856889314,1
78.856894642,0
78.968016856,1
78.968022174,0
79.079119844,1
79.079125144,0
79.190215298,1
79.190220856,0
79.301341778,1
79.301347306,0
79.412416008,1
79.412421528,0
79.523513150,1
79.523518490,0
79.634676288,1
79.634681788,0
79.745719672,1
79.745724962,0
79.856822592,1
79.856827930,0
79.967926284,1
79.967931994,0
80.079036054,1
80.079041614,0
80.190184364,1
80.190190542,0
80.301236746,1
80.301242296,0
80.412382656,1
80.412388696,0
80.523453438,1
80.523458968,0
80.634547178,1
80.634550828,0
80.745656800,1
80.745662110,0
80.856807388,1
80.856812906,0
80.967860154,1
80.967865692,0
81.078962992,1
81.078968312,0
81.190120036,1
81.190125546,0
81.301168662,1
81.301173970,0
81.412298792,1
81.412304772,0
81.523383202,1
81.523388730,0
81.634532850,1
81.634538408,0
81.745604422,1
81.745609922,0
81.856694882,1
81.856701364,0
81.967794306,1
81.967799656,0
82.078896238,1
82.078901606,0
82.190010374,1
82.190015904,0
82.301110118,1
82.301115626,0
82.412240004,1
82.412245884,0
82.523326226,1
82.523331754,0
82.634441196,1
82.634446494,0
82.745570756,1
82.745576284,0
82.856647288,1
82.856652646,0
82.967733138,1
82.967738668,0
83.078880494,1
83.078886204,0
83.189961418,1
83.189966726,0
83.301038710,1
83.301044038,0
83.412191676,1
83.412197406,0
83.523250218,1
83.523255746,0
83.634390296,1
83.634395816,0
83.745488958,1
83.745494886,0
83.856607726,1
83.856613614,0
83.967687938,1
83.967693466,0
84.078761512,1
84.078765498,0
84.189865440,1
84.189870768,0
84.300969760,1
84.300975160,0
84.412073362,1
84.412078670,0
84.523177988,1
84.523183338,0
84.634336216,1
84.634341696,0
84.745417926,1
84.745423636,0
84.856540546,1
84.856546444,0
84.967645116,1
84.967650916,0
85.078751114,1
85.078756644,0
85.189804078,1
85.189809408,0
85.300903560,1
85.300908880,0
85.412007380,1
85.412012738,0
85.523133338,1
85.523138666,0
85.634213528,1
85.634218838,0
85.745323768,1
85.745329308,0
85.856420758,1
85.856426078,0
85.967562618,1
85.967568136,0
86.078656216,1
86.078661526,0
86.189756418,1
86.189761718,0
86.300862326,1
86.300867886,0
86.411966946,1
86.411972486,0
86.523044466,1
86.523049826,0
86.634153908,1
86.634159598,0
86.745273914,1
86.745279234,0
86.856410374,1
86.856415924,0
86.967509662,1
86.967515650,0
87.078568206,1
87.078573684,0
87.189676804,1
87.189682392,0
87.300795392,1
87.300800752,0
87.411872396,1
87.411877946,0
87.522975774,1
87.522980044,0
87.634080874,1
87.634086824,0
87.745183594,1
87.745189274,0
87.856290274,1
87.856295584,0
87.967407222,1
87.967413092,0
88.078536862,1
88.078542850,0
88.189635908,1
88.189641466,0
88.300729130,1
88.300734890,0
88.411805332,1
88.411811062,0
88.522968954,1
88.522974644,0
88.634050888,1
88.634056378,0
88.745121740,1
88.745127060,0
88.856221108,1
88.856226426,0
88.967375684,1
88.967381202,0
89.078483322,1
89.078488850,0
89.189591972,1
89.189597472,0
89.300636998,1
89.300642306,0
89.411776124,1
89.411781464,0
89.522869222,1
89.522874880,0
89.633996862,1
89.634002380,0
89.745058662,1
89.745064170,0
89.856160912,1
89.856166672,0
89.967280932,1
89.967286580,0
90.078394488,1
90.078400476,0
90.189463970,1
90.189469818,0
90.300588426,1
90.300593926,0
90.411727284,1
90.411732832,0
90.522783118,1
90.522788486,0
90.633893624,1
90.633899704,0
90.744983758,1
90.744989056,0
90.856089568,1
90.856094876,0
90.967190234,1
90.967194142,0
91.078324060,1
91.078329380,0
91.189398882,1
91.189404210,0
91.300503584,1
91.300508892,0
91.411656286,1
91.411661806,0
91.522717980,1
91.522723510,0
91.633819480,1
91.633824780,0
91.744926730,1
91.744932228,0
91.856073282,1
91.856078820,0
91.967130238,1
91.967135806,0
92.078249064,1
92.078254844,0
92.189331002,1
92.189336362,0
92.300485720,1
92.300491248,0
92.411540042,1
92.411545580,0
92.522641262,1
92.522646920,0
92.633761550,1
92.633767068,0
92.744857788,1
92.744863078,0
92.856006584,1
92.856012102,0
92.967057748,1
92.967063058,0
93.078180938,1
93.078186446,0
93.189264274,1
93.189269822,0
93.300368506,1
93.300373814,0
93.411471984,1
93.411477314,0
93.522626410,1
93.522632408,0
93.633678430,1
93.633683730,0
93.744782312,1
93.744787630,0
93.855885388,1
93.855890018,0
93.967041782,1
93.967047300,0
94.078126204,1
94.078131574,0
94.189198164,1
94.189203482,0
94.300300944,1
94.300306252,0
94.411405314,1
94.411410092,0
94.522532712,1
94.522538510,0
94.633627078,1
94.633632638,0
94.744740888,1
94.744746688,0
94.855818856,1
94.855824176,0
94.966930496,1
94.966935796,0
95.078026856,1
95.078032634,0
95.189131914,1
95.189137734,0
95.300234824,1
95.300240134,0
95.411341120,1
95.411346460,0
95.522454480,1
95.522460000,0
95.633604896,1
95.633610426,0
95.744666524,1
95.744672044,0
95.855755418,1
95.855760966,0
95.966862086,1
95.966867614,0
96.077966702,1
96.077972020,0
96.189063670,1
96.189068988,0
96.300173512,1
96.300179260,0
96.411278138,1
96.411283866,0
96.522375256,1
96.522380606,0
96.633478216,1
96.633483546,0
96.744586626,1
96.744591946,0
96.855739278,1
96.855745138,0
96.966809870,1
96.966815388,0
